Time [sec]	P [h Pa]	T [°C]	U [%]	Wsp [kn]	Wdir [°]	Altitude [m]	Geo Pot [m']
643       	669.4   	0.81  	3    	23.5    	309     	3401.0      	3395.8      
644       	669.0   	0.79  	3    	23.5    	308     	3405.4      	3400.2      
645       	668.7   	0.77  	3    	23.5    	308     	3409.9      	3404.6      
646       	668.3   	0.75  	3    	23.6    	308     	3414.3      	3409.1      
647       	667.9   	0.73  	3    	23.6    	308     	3418.7      	3413.5      
648       	667.6   	0.71  	3    	23.7    	308     	3423.2      	3417.9      
649       	667.2   	0.69  	3    	23.8    	308     	3427.3      	3422.0      
650       	666.9   	0.67  	3    	23.9    	307     	3431.4      	3426.1      
651       	666.5   	0.64  	3    	24.0    	307     	3435.4      	3430.1      
652       	666.2   	0.62  	3    	24.1    	307     	3439.5      	3434.2      
653       	665.9   	0.60  	3    	24.2    	307     	3443.5      	3438.2      
654       	665.5   	0.58  	3    	24.3    	307     	3447.6      	3442.3      
655       	665.2   	0.56  	3    	24.4    	307     	3451.7      	3446.3      
656       	664.9   	0.54  	3    	24.5    	306     	3455.7      	3450.4      
657       	664.5   	0.52  	3    	24.6    	306     	3459.8      	3454.5      
658       	664.2   	0.49  	3    	24.7    	306     	3463.8      	3458.5      
659       	663.8   	0.47  	3    	24.8    	306     	3467.9      	3462.6      
660       	663.5   	0.46  	3    	24.9    	306     	3472.0      	3466.6      
661       	663.2   	0.44  	3    	25.0    	305     	3476.0      	3470.7      
662       	662.8   	0.43  	3    	25.1    	305     	3480.1      	3474.7      
663       	662.5   	0.41  	3    	25.2    	305     	3484.1      	3478.8      
664       	662.2   	0.40  	3    	25.3    	305     	3488.2      	3482.8      
665       	661.8   	0.38  	3    	25.4    	305     	3492.3      	3486.9      
666       	661.5   	0.37  	3    	25.5    	305     	3496.3      	3490.9      
667       	661.2   	0.35  	3    	25.6    	304     	3500.4      	3495.0      
668       	660.8   	0.34  	3    	25.7    	304     	3504.4      	3499.0      
669       	660.5   	0.32  	3    	25.8    	304     	3508.5      	3503.1      
670       	660.2   	0.30  	3    	25.8    	304     	3512.6      	3507.1      
671       	659.8   	0.29  	3    	25.8    	304     	3516.6      	3511.2      
672       	659.5   	0.27  	3    	25.9    	304     	3520.7      	3515.2      
673       	659.2   	0.26  	3    	25.9    	303     	3524.8      	3519.3      
674       	658.8   	0.24  	3    	25.9    	303     	3528.8      	3523.3      
675       	658.5   	0.23  	3    	26.0    	303     	3532.9      	3527.4      
676       	658.2   	0.21  	3    	26.0    	303     	3536.9      	3531.4      
677       	657.8   	0.20  	3    	26.0    	303     	3541.0      	3535.5      
678       	657.5   	0.18  	3    	26.1    	303     	3545.1      	3539.5      
679       	657.2   	0.17  	3    	26.1    	303     	3548.7      	3543.1      
680       	656.9   	0.15  	3    	26.1    	302     	3552.2      	3546.6      
681       	656.6   	0.14  	3    	26.2    	302     	3555.7      	3550.1      
682       	656.3   	0.12  	3    	26.2    	302     	3559.2      	3553.6      
683       	656.1   	0.11  	3    	26.2    	302     	3562.7      	3557.1      
684       	655.8   	0.09  	3    	26.3    	302     	3566.2      	3560.6      
685       	655.5   	0.08  	3    	26.3    	302     	3569.7      	3564.1      
686       	655.2   	0.06  	3    	26.3    	302     	3573.2      	3567.6      
687       	654.9   	0.05  	3    	26.4    	302     	3576.6      	3571.1      
688       	654.6   	0.03  	3    	26.4    	301     	3580.1      	3574.6      
689       	654.3   	0.02  	3    	26.4    	301     	3583.6      	3578.1      
690       	654.1   	0.00  	3    	26.4    	301     	3587.1      	3581.5      
691       	653.8   	-0.01 	3    	26.5    	300     	3590.6      	3585.0      
692       	653.5   	-0.03 	3    	26.5    	300     	3594.1      	3588.5      
693       	653.2   	-0.05 	3    	26.5    	300     	3597.6      	3592.0      
694       	652.9   	-0.07 	3    	26.5    	299     	3601.1      	3595.5      
695       	652.6   	-0.09 	3    	26.5    	299     	3604.6      	3599.0      
696       	652.3   	-0.11 	3    	26.5    	298     	3608.1      	3602.5      
697       	652.1   	-0.13 	3    	26.5    	298     	3611.6      	3606.0      
698       	651.8   	-0.15 	3    	26.5    	298     	3615.1      	3609.5      
699       	651.5   	-0.17 	3    	26.5    	297     	3618.6      	3613.0      
700       	651.2   	-0.19 	3    	26.6    	297     	3622.1      	3616.5      
701       	650.9   	-0.21 	3    	26.6    	297     	3625.6      	3619.9      
702       	650.6   	-0.23 	3    	26.6    	296     	3629.1      	3623.4      
703       	650.3   	-0.25 	3    	26.6    	296     	3632.6      	3626.9      
704       	650.1   	-0.27 	3    	26.6    	295     	3636.1      	3630.4      
705       	649.8   	-0.29 	3    	26.7    	295     	3639.6      	3633.9      
706       	649.5   	-0.31 	3    	26.7    	295     	3643.1      	3637.4      
707       	649.2   	-0.33 	3    	26.7    	294     	3646.6      	3640.9      
708       	648.9   	-0.35 	3    	26.7    	294     	3650.1      	3644.4      
709       	648.7   	-0.37 	3    	26.8    	293     	3653.5      	3647.7      
710       	648.4   	-0.39 	3    	26.8    	293     	3656.8      	3651.0      
711       	648.1   	-0.41 	3    	26.8    	293     	3660.1      	3654.3      
712       	647.9   	-0.43 	3    	26.7    	293     	3663.4      	3657.6      
713       	647.6   	-0.45 	3    	26.7    	293     	3666.7      	3661.0      
714       	647.3   	-0.47 	3    	26.7    	293     	3670.0      	3664.3      
715       	647.0   	-0.49 	3    	26.6    	293     	3673.4      	3667.6      
716       	646.8   	-0.51 	3    	26.6    	293     	3676.7      	3670.9      
717       	646.5   	-0.53 	3    	26.6    	293     	3680.0      	3674.2      
718       	646.2   	-0.55 	3    	26.5    	293     	3683.3      	3677.5      
719       	646.0   	-0.57 	3    	26.5    	292     	3686.6      	3680.8      
720       	645.7   	-0.59 	3    	26.5    	292     	3689.9      	3684.1      
721       	645.4   	-0.61 	3    	26.4    	292     	3693.2      	3687.4      
722       	645.2   	-0.63 	3    	26.4    	292     	3696.6      	3690.7      
723       	644.9   	-0.65 	3    	26.4    	292     	3699.9      	3694.0      
724       	644.6   	-0.67 	3    	26.4    	292     	3703.2      	3697.3      
725       	644.4   	-0.70 	3    	26.3    	292     	3706.5      	3700.6      
726       	644.1   	-0.72 	3    	26.3    	292     	3709.8      	3704.0      
727       	643.8   	-0.75 	3    	26.3    	292     	3713.1      	3707.3      
728       	643.6   	-0.77 	3    	26.2    	292     	3716.4      	3710.6      
729       	643.3   	-0.80 	3    	26.2    	292     	3719.8      	3713.9      
730       	643.0   	-0.82 	3    	26.2    	291     	3723.1      	3717.2      
731       	642.8   	-0.85 	3    	26.2    	292     	3726.4      	3720.5      
732       	642.5   	-0.87 	3    	26.2    	292     	3729.7      	3723.8      
733       	642.2   	-0.90 	3    	26.3    	292     	3733.0      	3727.1      
734       	642.0   	-0.92 	3    	26.3    	292     	3736.3      	3730.4      
735       	641.7   	-0.95 	3    	26.3    	292     	3739.7      	3733.7      
736       	641.4   	-0.98 	3    	26.4    	293     	3743.0      	3737.0      
737       	641.2   	-1.00 	3    	26.4    	293     	3746.3      	3740.3      
738       	640.9   	-1.03 	3    	26.4    	293     	3749.6      	3743.7      
739       	640.7   	-1.05 	3    	26.5    	293     	3752.7      	3746.8      
740       	640.4   	-1.08 	3    	26.5    	293     	3755.8      	3749.9      
741       	640.2   	-1.10 	3    	26.5    	293     	3759.0      	3753.0      
742       	639.9   	-1.13 	3    	26.6    	294     	3762.1      	3756.1      
743       	639.7   	-1.16 	3    	26.6    	294     	3765.2      	3759.2      
744       	639.4   	-1.19 	3    	26.6    	294     	3768.3      	3762.3      
745       	639.2   	-1.22 	3    	26.7    	294     	3771.4      	3765.4      
746       	638.9   	-1.25 	3    	26.7    	294     	3774.5      	3768.5      
747       	638.7   	-1.27 	3    	26.7    	294     	3777.6      	3771.6      
748       	638.4   	-1.30 	3    	26.8    	295     	3780.7      	3774.7      
749       	638.2   	-1.33 	3    	26.8    	295     	3783.8      	3777.8      
750       	637.9   	-1.36 	3    	26.8    	295     	3786.9      	3780.9      
751       	637.7   	-1.39 	3    	26.8    	295     	3790.0      	3784.0      
752       	637.4   	-1.42 	3    	26.8    	295     	3793.1      	3787.1      
753       	637.2   	-1.44 	3    	26.8    	295     	3796.2      	3790.2      
754       	636.9   	-1.47 	3    	26.7    	295     	3799.3      	3793.3      
755       	636.7   	-1.50 	3    	26.7    	295     	3802.4      	3796.4      
756       	636.4   	-1.53 	3    	26.6    	295     	3805.5      	3799.5      
757       	636.2   	-1.55 	3    	26.6    	295     	3808.6      	3802.6      
758       	635.9   	-1.58 	3    	26.5    	295     	3811.7      	3805.7      
759       	635.7   	-1.60 	3    	26.5    	295     	3814.8      	3808.7      
760       	635.4   	-1.63 	3    	26.4    	295     	3817.9      	3811.8      
761       	635.2   	-1.65 	3    	26.4    	295     	3821.0      	3814.9      
762       	634.9   	-1.67 	2    	26.3    	294     	3824.2      	3818.0      
763       	634.7   	-1.70 	2    	26.3    	294     	3827.3      	3821.1      
764       	634.4   	-1.72 	2    	26.2    	294     	3830.4      	3824.2      
765       	634.2   	-1.75 	2    	26.2    	294     	3833.5      	3827.3      
766       	633.9   	-1.77 	2    	26.1    	294     	3836.6      	3830.4      
767       	633.7   	-1.79 	2    	26.1    	294     	3839.7      	3833.5      
768       	633.5   	-1.82 	2    	26.0    	294     	3842.8      	3836.6      
769       	633.2   	-1.84 	2    	26.0    	294     	3845.9      	3839.7      
770       	633.0   	-1.87 	2    	25.9    	294     	3849.0      	3842.8      
771       	632.7   	-1.89 	2    	25.9    	294     	3852.0      	3845.9      
772       	632.5   	-1.92 	2    	25.9    	294     	3855.1      	3848.9      
773       	632.2   	-1.94 	2    	25.9    	294     	3858.2      	3852.0      
774       	632.0   	-1.96 	2    	25.9    	293     	3861.3      	3855.1      
775       	631.7   	-1.99 	2    	25.9    	293     	3864.4      	3858.2      
776       	631.5   	-2.01 	2    	25.9    	293     	3867.5      	3861.3      
777       	631.2   	-2.03 	2    	26.0    	293     	3870.5      	3864.3      
778       	631.0   	-2.06 	2    	26.0    	293     	3873.6      	3867.4      
779       	630.8   	-2.08 	2    	26.0    	292     	3876.7      	3870.5      
780       	630.5   	-2.11 	2    	26.0    	292     	3879.8      	3873.6      
781       	630.3   	-2.13 	2    	26.0    	292     	3882.9      	3876.6      
782       	630.0   	-2.15 	2    	26.0    	292     	3886.0      	3879.7      
783       	629.8   	-2.18 	2    	26.1    	292     	3889.1      	3882.8      
784       	629.5   	-2.20 	2    	26.1    	291     	3892.1      	3885.9      
785       	629.3   	-2.22 	2    	26.1    	291     	3895.2      	3889.0      
786       	629.0   	-2.25 	2    	26.1    	291     	3898.3      	3892.0      
787       	628.8   	-2.27 	2    	26.1    	291     	3901.4      	3895.1      
788       	628.6   	-2.29 	2    	26.2    	291     	3904.5      	3898.2      
789       	628.3   	-2.30 	2    	26.2    	290     	3907.6      	3901.3      
790       	628.1   	-2.30 	2    	26.2    	290     	3910.6      	3904.3      
791       	627.8   	-2.30 	2    	26.2    	290     	3913.7      	3907.4      
792       	627.6   	-2.29 	2    	26.2    	290     	3916.8      	3910.5      
793       	627.3   	-2.29 	2    	26.2    	290     	3919.9      	3913.6      
794       	627.1   	-2.29 	2    	26.2    	290     	3923.0      	3916.7      
795       	626.9   	-2.29 	2    	26.1    	290     	3926.1      	3919.7      
796       	626.6   	-2.28 	2    	26.1    	290     	3929.2      	3922.8      
797       	626.4   	-2.28 	2    	26.1    	290     	3932.2      	3925.9      
798       	626.1   	-2.28 	2    	26.1    	290     	3935.3      	3929.0      
799       	625.9   	-2.27 	2    	26.0    	290     	3938.4      	3932.0      
800       	625.6   	-2.27 	2    	26.0    	290     	3941.5      	3935.1      
801       	625.4   	-2.27 	2    	26.0    	290     	3944.6      	3938.2      
802       	625.1   	-2.27 	2    	26.0    	290     	3947.7      	3941.3      
803       	624.9   	-2.26 	2    	26.0    	290     	3950.8      	3944.4      
804       	624.7   	-2.26 	2    	25.9    	290     	3953.9      	3947.5      
805       	624.4   	-2.25 	2    	25.9    	291     	3957.0      	3950.6      
806       	624.2   	-2.24 	2    	25.9    	291     	3960.1      	3953.7      
807       	623.9   	-2.23 	2    	25.9    	291     	3963.2      	3956.8      
808       	623.7   	-2.22 	2    	25.8    	291     	3966.3      	3959.9      
809       	623.4   	-2.21 	2    	25.8    	291     	3969.4      	3963.0      
810       	623.2   	-2.20 	2    	25.8    	291     	3972.5      	3966.1      
811       	623.0   	-2.19 	2    	25.8    	291     	3975.6      	3969.2      
812       	622.7   	-2.18 	2    	25.7    	291     	3978.7      	3972.3      
813       	622.5   	-2.17 	2    	25.7    	291     	3981.8      	3975.4      
814       	622.2   	-2.16 	2    	25.7    	291     	3984.9      	3978.5      
815       	622.0   	-2.15 	2    	25.7    	291     	3988.0      	3981.6      
816       	621.7   	-2.13 	2    	25.7    	291     	3991.1      	3984.7      
817       	621.5   	-2.12 	2    	25.7    	291     	3994.2      	3987.8      
818       	621.3   	-2.11 	2    	25.7    	291     	3997.4      	3990.9      
819       	621.0   	-2.10 	2    	25.7    	290     	4000.5      	3994.0      
820       	620.8   	-2.09 	2    	25.7    	290     	4003.6      	3997.0      
821       	620.5   	-2.09 	2    	25.7    	290     	4006.7      	4000.1      
822       	620.3   	-2.10 	3    	25.6    	290     	4009.8      	4003.2      
823       	620.0   	-2.10 	3    	25.6    	290     	4012.9      	4006.3      
824       	619.8   	-2.11 	3    	25.6    	290     	4016.0      	4009.4      
825       	619.6   	-2.12 	3    	25.6    	290     	4019.1      	4012.5      
826       	619.3   	-2.13 	3    	25.6    	290     	4022.2      	4015.6      
827       	619.1   	-2.13 	3    	25.6    	290     	4025.3      	4018.7      
828       	618.8   	-2.14 	3    	25.6    	290     	4028.4      	4021.8      
829       	618.6   	-2.15 	3    	25.6    	290     	4031.5      	4024.9      
830       	618.4   	-2.16 	3    	25.6    	290     	4034.4      	4027.9      
831       	618.1   	-2.17 	3    	25.6    	290     	4037.4      	4030.8      
832       	617.9   	-2.17 	3    	25.6    	290     	4040.3      	4033.7      
833       	617.7   	-2.18 	3    	25.6    	290     	4043.3      	4036.7      
834       	617.5   	-2.19 	3    	25.6    	290     	4046.2      	4039.6      
835       	617.2   	-2.20 	3    	25.5    	290     	4049.2      	4042.6      
836       	617.0   	-2.20 	3    	25.5    	290     	4052.1      	4045.5      
837       	616.8   	-2.21 	3    	25.5    	290     	4055.1      	4048.4      
838       	616.5   	-2.23 	3    	25.5    	290     	4058.0      	4051.4      
839       	616.3   	-2.24 	3    	25.5    	290     	4061.0      	4054.3      
840       	616.1   	-2.25 	3    	25.5    	291     	4063.9      	4057.3      
841       	615.9   	-2.26 	3    	25.5    	291     	4066.8      	4060.2      
842       	615.6   	-2.27 	3    	25.5    	291     	4069.8      	4063.1      
843       	615.4   	-2.28 	3    	25.5    	291     	4072.7      	4066.1      
844       	615.2   	-2.30 	3    	25.5    	291     	4075.7      	4069.0      
845       	614.9   	-2.31 	3    	25.5    	291     	4078.6      	4072.0      
846       	614.7   	-2.32 	3    	25.5    	291     	4081.6      	4074.9      
847       	614.5   	-2.33 	3    	25.5    	291     	4084.5      	4077.8      
848       	614.3   	-2.34 	3    	25.5    	292     	4087.5      	4080.8      
849       	614.0   	-2.35 	3    	25.5    	292     	4090.4      	4083.7      
850       	613.8   	-2.37 	3    	25.5    	292     	4093.4      	4086.7      
851       	613.6   	-2.38 	3    	25.5    	292     	4096.3      	4089.6      
852       	613.3   	-2.39 	4    	25.5    	292     	4099.3      	4092.5      
853       	613.1   	-2.40 	4    	25.5    	292     	4102.2      	4095.5      
854       	612.9   	-2.41 	4    	25.5    	292     	4105.2      	4098.4      
855       	612.7   	-2.43 	4    	25.4    	292     	4108.1      	4101.4      
856       	612.4   	-2.44 	4    	25.4    	292     	4111.0      	4104.3      
857       	612.2   	-2.45 	4    	25.4    	292     	4114.0      	4107.2      
858       	612.0   	-2.46 	4    	25.4    	292     	4116.9      	4110.2      
859       	611.8   	-2.48 	4    	25.4    	292     	4119.9      	4113.1      
860       	611.6   	-2.49 	4    	25.3    	292     	4122.7      	4115.9      
861       	611.3   	-2.50 	4    	25.3    	292     	4125.4      	4118.6      
862       	611.1   	-2.51 	4    	25.3    	292     	4128.2      	4121.4      
863       	610.9   	-2.52 	4    	25.3    	292     	4130.9      	4124.1      
864       	610.7   	-2.54 	4    	25.3    	292     	4133.7      	4126.9      
865       	610.5   	-2.55 	4    	25.2    	292     	4136.4      	4129.6      
866       	610.3   	-2.56 	4    	25.2    	292     	4139.2      	4132.4      
867       	610.1   	-2.57 	4    	25.2    	292     	4142.0      	4135.1      
868       	609.8   	-2.59 	4    	25.2    	292     	4144.7      	4137.9      
869       	609.6   	-2.60 	4    	25.2    	292     	4147.5      	4140.6      
870       	609.4   	-2.62 	4    	25.1    	292     	4150.2      	4143.4      
871       	609.2   	-2.64 	4    	25.1    	292     	4153.0      	4146.1      
872       	609.0   	-2.66 	4    	25.1    	291     	4155.7      	4148.9      
873       	608.8   	-2.67 	4    	25.1    	291     	4158.5      	4151.6      
874       	608.6   	-2.69 	4    	25.1    	291     	4161.2      	4154.4      
875       	608.4   	-2.71 	4    	25.0    	292     	4164.0      	4157.1      
876       	608.2   	-2.73 	4    	25.0    	292     	4166.7      	4159.9      
877       	607.9   	-2.75 	4    	25.0    	292     	4169.5      	4162.6      
878       	607.7   	-2.76 	4    	25.0    	292     	4172.3      	4165.4      
879       	607.5   	-2.78 	4    	25.0    	292     	4175.0      	4168.1      
880       	607.3   	-2.80 	4    	24.9    	292     	4177.8      	4170.9      
881       	607.1   	-2.82 	4    	24.9    	293     	4180.5      	4173.6      
882       	606.9   	-2.83 	4    	24.9    	293     	4183.3      	4176.4      
883       	606.7   	-2.85 	4    	24.9    	293     	4186.0      	4179.1      
884       	606.5   	-2.87 	4    	24.9    	293     	4188.8      	4181.8      
885       	606.3   	-2.88 	4    	24.9    	293     	4191.5      	4184.6      
886       	606.0   	-2.89 	4    	24.8    	294     	4194.3      	4187.3      
887       	605.8   	-2.90 	4    	24.8    	294     	4197.0      	4190.1      
888       	605.6   	-2.91 	4    	24.8    	294     	4199.8      	4192.8      
889       	605.4   	-2.92 	4    	24.8    	294     	4202.6      	4195.6      
890       	605.2   	-2.93 	4    	24.8    	294     	4205.3      	4198.4      
891       	605.0   	-2.94 	4    	24.8    	294     	4208.1      	4201.2      
892       	604.8   	-2.95 	4    	24.7    	295     	4210.9      	4203.9      
893       	604.6   	-2.96 	4    	24.7    	295     	4213.7      	4206.7      
894       	604.3   	-2.97 	4    	24.7    	295     	4216.5      	4209.5      
895       	604.1   	-2.98 	4    	24.7    	295     	4219.3      	4212.3      
896       	603.9   	-2.99 	4    	24.6    	295     	4222.1      	4215.1      
897       	603.7   	-3.00 	4    	24.6    	294     	4224.9      	4217.9      
898       	603.5   	-3.02 	4    	24.6    	294     	4227.7      	4220.7      
899       	603.3   	-3.03 	4    	24.5    	294     	4230.5      	4223.5      
900       	603.1   	-3.04 	4    	24.5    	294     	4233.3      	4226.3      
901       	602.9   	-3.05 	4    	24.5    	294     	4236.1      	4229.0      
902       	602.6   	-3.06 	4    	24.4    	294     	4238.9      	4231.8      
903       	602.4   	-3.07 	4    	24.4    	293     	4241.7      	4234.6      
904       	602.2   	-3.08 	4    	24.4    	293     	4244.5      	4237.4      
905       	602.0   	-3.10 	4    	24.3    	293     	4247.3      	4240.2      
906       	601.8   	-3.11 	4    	24.3    	293     	4250.1      	4243.0      
907       	601.6   	-3.12 	4    	24.3    	293     	4252.9      	4245.8      
908       	601.4   	-3.13 	4    	24.2    	293     	4255.6      	4248.6      
909       	601.2   	-3.14 	4    	24.2    	292     	4258.4      	4251.4      
910       	600.9   	-3.16 	4    	24.2    	292     	4261.2      	4254.1      
911       	600.7   	-3.17 	4    	24.1    	292     	4264.0      	4256.9      
912       	600.5   	-3.18 	4    	24.1    	292     	4266.8      	4259.7      
913       	600.3   	-3.19 	4    	24.1    	292     	4269.6      	4262.5      
914       	600.1   	-3.21 	4    	24.1    	291     	4272.4      	4265.3      
915       	599.9   	-3.22 	4    	24.0    	291     	4275.2      	4268.1      
916       	599.7   	-3.23 	4    	23.9    	291     	4278.0      	4270.9      
917       	599.5   	-3.25 	4    	23.9    	291     	4280.8      	4273.7      
918       	599.3   	-3.27 	4    	23.8    	292     	4283.6      	4276.4      
919       	599.0   	-3.29 	4    	23.7    	292     	4286.4      	4279.2      
920       	598.8   	-3.31 	4    	23.6    	292     	4289.3      	4282.1      
921       	598.6   	-3.33 	4    	23.6    	292     	4292.2      	4285.0      
922       	598.4   	-3.35 	4    	23.5    	292     	4295.2      	4288.0      
923       	598.2   	-3.37 	4    	23.4    	292     	4298.1      	4290.9      
924       	597.9   	-3.39 	4    	23.3    	292     	4301.1      	4293.9      
925       	597.7   	-3.41 	4    	23.3    	292     	4304.0      	4296.8      
926       	597.5   	-3.43 	4    	23.2    	292     	4307.0      	4299.8      
927       	597.3   	-3.45 	4    	23.1    	292     	4309.9      	4302.7      
928       	597.0   	-3.47 	4    	23.1    	292     	4312.9      	4305.7      
929       	596.8   	-3.48 	4    	23.0    	292     	4315.8      	4308.6      
930       	596.6   	-3.50 	4    	22.9    	292     	4318.8      	4311.6      
931       	596.4   	-3.52 	4    	22.8    	292     	4321.7      	4314.5      
932       	596.1   	-3.54 	4    	22.8    	292     	4324.7      	4317.5      
933       	595.9   	-3.57 	4    	22.7    	292     	4327.7      	4320.4      
934       	595.7   	-3.59 	4    	22.6    	292     	4330.6      	4323.3      
935       	595.5   	-3.61 	4    	22.5    	292     	4333.6      	4326.3      
936       	595.3   	-3.63 	4    	22.4    	292     	4336.5      	4329.2      
937       	595.0   	-3.66 	4    	22.3    	292     	4339.5      	4332.2      
938       	594.8   	-3.68 	4    	22.2    	293     	4342.4      	4335.1      
939       	594.6   	-3.70 	4    	22.1    	293     	4345.4      	4338.1      
940       	594.4   	-3.72 	4    	22.0    	293     	4348.3      	4341.0      
941       	594.1   	-3.75 	4    	21.9    	293     	4351.3      	4344.0      
942       	593.9   	-3.77 	4    	21.8    	293     	4354.2      	4346.9      
943       	593.7   	-3.79 	4    	21.7    	293     	4357.2      	4349.9      
944       	593.5   	-3.81 	4    	21.6    	293     	4360.1      	4352.8      
945       	593.3   	-3.83 	4    	21.5    	293     	4363.1      	4355.8      
946       	593.0   	-3.86 	4    	21.4    	293     	4366.0      	4358.7      
947       	592.8   	-3.88 	4    	21.3    	293     	4369.0      	4361.6      
948       	592.6   	-3.90 	4    	21.2    	293     	4372.0      	4364.6      
949       	592.4   	-3.92 	4    	21.1    	293     	4374.9      	4367.5      
950       	592.2   	-3.94 	4    	21.0    	294     	4377.9      	4370.5      
951       	591.9   	-3.96 	4    	20.9    	294     	4380.8      	4373.4      
952       	591.7   	-3.98 	4    	20.7    	294     	4383.8      	4376.4      
953       	591.5   	-4.00 	4    	20.6    	294     	4386.7      	4379.3      
954       	591.3   	-4.01 	4    	20.5    	294     	4389.7      	4382.3      
955       	591.0   	-4.03 	4    	20.4    	294     	4392.6      	4385.2      
956       	590.8   	-4.05 	4    	20.4    	294     	4395.6      	4388.2      
957       	590.6   	-4.07 	4    	20.4    	294     	4398.5      	4391.1      
958       	590.4   	-4.09 	4    	20.5    	295     	4401.5      	4394.0      
959       	590.2   	-4.10 	4    	20.6    	295     	4404.4      	4397.0      
960       	589.9   	-4.12 	4    	20.6    	295     	4407.4      	4399.9      
961       	589.7   	-4.14 	4    	20.7    	296     	4410.3      	4402.9      
962       	589.5   	-4.16 	4    	20.7    	296     	4413.3      	4405.8      
963       	589.3   	-4.18 	4    	20.8    	296     	4416.2      	4408.8      
964       	589.1   	-4.19 	4    	20.9    	297     	4419.2      	4411.7      
965       	588.8   	-4.21 	4    	20.9    	297     	4422.1      	4414.7      
966       	588.6   	-4.24 	4    	21.0    	297     	4425.1      	4417.6      
967       	588.4   	-4.26 	4    	21.0    	298     	4428.0      	4420.5      
968       	588.2   	-4.29 	4    	21.1    	298     	4431.0      	4423.5      
969       	588.0   	-4.31 	4    	21.2    	298     	4433.9      	4426.4      
970       	587.7   	-4.33 	4    	21.2    	299     	4436.9      	4429.4      
971       	587.5   	-4.36 	4    	21.3    	299     	4439.8      	4432.3      
972       	587.3   	-4.38 	4    	21.4    	299     	4442.8      	4435.3      
973       	587.1   	-4.41 	4    	21.4    	299     	4445.7      	4438.2      
974       	586.9   	-4.43 	4    	21.5    	300     	4448.7      	4441.2      
975       	586.6   	-4.46 	4    	21.6    	300     	4451.6      	4444.1      
976       	586.4   	-4.48 	4    	21.6    	300     	4454.6      	4447.0      
977       	586.2   	-4.51 	4    	21.7    	300     	4457.6      	4450.0      
978       	586.0   	-4.53 	4    	21.8    	300     	4460.5      	4452.9      
979       	585.8   	-4.55 	4    	21.9    	300     	4463.5      	4455.9      
980       	585.5   	-4.58 	4    	22.0    	301     	4466.5      	4458.9      
981       	585.3   	-4.60 	4    	22.1    	301     	4469.7      	4462.1      
982       	585.1   	-4.62 	4    	22.2    	301     	4472.9      	4465.3      
983       	584.8   	-4.64 	4    	22.3    	301     	4476.1      	4468.4      
984       	584.6   	-4.67 	4    	22.4    	301     	4479.2      	4471.6      
985       	584.4   	-4.69 	4    	22.5    	301     	4482.4      	4474.8      
986       	584.1   	-4.71 	4    	22.5    	301     	4485.6      	4478.0      
987       	583.9   	-4.73 	4    	22.6    	301     	4488.8      	4481.2      
988       	583.6   	-4.75 	4    	22.7    	301     	4492.0      	4484.3      
989       	583.4   	-4.77 	4    	22.8    	301     	4495.2      	4487.5      
990       	583.2   	-4.79 	4    	22.9    	301     	4498.4      	4490.7      
991       	582.9   	-4.81 	4    	23.0    	301     	4501.6      	4493.9      
992       	582.7   	-4.83 	4    	23.1    	301     	4504.8      	4497.1      
993       	582.5   	-4.85 	4    	23.2    	301     	4507.9      	4500.3      
994       	582.2   	-4.87 	4    	23.3    	301     	4511.1      	4503.4      
995       	582.0   	-4.90 	4    	23.4    	301     	4514.3      	4506.6      
996       	581.8   	-4.92 	4    	23.5    	301     	4517.5      	4509.8      
997       	581.5   	-4.94 	4    	23.6    	301     	4520.7      	4513.0      
998       	581.3   	-4.96 	4    	23.7    	301     	4523.9      	4516.2      
999       	581.1   	-4.99 	4    	23.9    	301     	4527.1      	4519.3      
1000      	580.8   	-5.01 	4    	24.0    	302     	4530.3      	4522.5      
1001      	580.6   	-5.04 	4    	24.2    	302     	4533.5      	4525.7      
1002      	580.3   	-5.06 	4    	24.3    	302     	4536.6      	4528.9      
1003      	580.1   	-5.09 	4    	24.5    	302     	4539.8      	4532.1      
1004      	579.9   	-5.12 	4    	24.6    	302     	4543.0      	4535.2      
1005      	579.6   	-5.14 	4    	24.8    	302     	4546.2      	4538.4      
1006      	579.4   	-5.17 	4    	24.9    	302     	4549.4      	4541.6      
1007      	579.2   	-5.19 	4    	25.1    	302     	4552.6      	4544.8      
1008      	578.9   	-5.22 	4    	25.2    	302     	4555.8      	4548.0      
1009      	578.7   	-5.24 	4    	25.4    	302     	4559.0      	4551.2      
1010      	578.4   	-5.27 	4    	25.5    	302     	4562.1      	4554.3      
1011      	578.2   	-5.29 	4    	25.7    	302     	4565.6      	4557.8      
1012      	577.9   	-5.32 	4    	25.9    	302     	4569.2      	4561.4      
1013      	577.7   	-5.34 	4    	26.0    	302     	4572.8      	4564.9      
1014      	577.4   	-5.37 	4    	26.2    	302     	4576.3      	4568.5      
1015      	577.2   	-5.39 	4    	26.3    	302     	4579.9      	4572.0      
1016      	576.9   	-5.41 	4    	26.5    	302     	4583.4      	4575.6      
1017      	576.6   	-5.43 	4    	26.6    	302     	4587.0      	4579.1      
1018      	576.4   	-5.45 	4    	26.8    	303     	4590.5      	4582.7      
1019      	576.1   	-5.47 	4    	27.0    	303     	4594.1      	4586.2      
