Time [sec]	P [h Pa]	T [°C]	U [%]	Wsp [kn]	Wdir [°]	Altitude [m]	Geo Pot [m']
1263      	526.5   	-8.98 	18   	24.6    	276     	5305.5      	5295.8      
1264      	526.3   	-9.02 	18   	24.6    	277     	5309.3      	5299.6      
1265      	526.0   	-9.04 	18   	24.6    	277     	5313.1      	5303.4      
1266      	525.7   	-9.06 	18   	24.6    	277     	5316.9      	5307.2      
1267      	525.5   	-9.08 	18   	24.6    	277     	5320.7      	5311.0      
1268      	525.2   	-9.10 	18   	24.6    	278     	5324.6      	5314.8      
1269      	525.0   	-9.12 	18   	24.7    	278     	5328.4      	5318.6      
1270      	524.7   	-9.14 	18   	24.7    	278     	5332.2      	5322.4      
1271      	524.5   	-9.16 	18   	24.7    	279     	5336.0      	5326.2      
1272      	524.2   	-9.18 	19   	24.8    	279     	5339.8      	5330.0      
1273      	523.9   	-9.20 	19   	24.8    	279     	5343.6      	5333.8      
1274      	523.7   	-9.22 	19   	24.8    	280     	5347.4      	5337.6      
1275      	523.4   	-9.24 	19   	24.8    	280     	5351.2      	5341.4      
1276      	523.2   	-9.26 	19   	24.9    	280     	5355.0      	5345.2      
1277      	522.9   	-9.28 	19   	24.9    	280     	5358.8      	5348.9      
1278      	522.7   	-9.30 	19   	25.0    	281     	5362.6      	5352.7      
1279      	522.4   	-9.32 	19   	25.0    	281     	5366.4      	5356.5      
1280      	522.1   	-9.34 	19   	25.0    	281     	5370.2      	5360.3      
1281      	521.9   	-9.36 	19   	25.1    	282     	5374.0      	5364.1      
1282      	521.6   	-9.38 	19   	25.1    	282     	5377.8      	5367.9      
1283      	521.3   	-9.41 	19   	25.1    	282     	5381.9      	5372.0      
1284      	521.1   	-9.43 	19   	25.2    	283     	5385.9      	5376.0      
1285      	520.8   	-9.45 	19   	25.2    	283     	5389.9      	5380.0      
1286      	520.5   	-9.47 	19   	25.3    	283     	5394.0      	5384.0      
1287      	520.3   	-9.49 	19   	25.4    	283     	5398.0      	5388.0      
1288      	520.0   	-9.51 	19   	25.5    	283     	5402.0      	5392.1      
1289      	519.7   	-9.53 	19   	25.6    	283     	5406.0      	5396.1      
1290      	519.5   	-9.55 	19   	25.7    	283     	5410.1      	5400.1      
1291      	519.2   	-9.57 	19   	25.8    	283     	5414.1      	5404.1      
1292      	518.9   	-9.60 	19   	25.9    	284     	5418.1      	5408.1      
1293      	518.6   	-9.62 	19   	26.0    	284     	5422.2      	5412.1      
1294      	518.4   	-9.64 	19   	26.1    	284     	5426.2      	5416.2      
1295      	518.1   	-9.66 	19   	26.2    	284     	5430.2      	5420.2      
1296      	517.8   	-9.68 	19   	26.3    	284     	5434.3      	5424.2      
1297      	517.6   	-9.70 	19   	26.4    	284     	5438.3      	5428.2      
1298      	517.3   	-9.73 	19   	26.5    	284     	5442.3      	5432.2      
1299      	517.0   	-9.76 	19   	26.5    	284     	5446.3      	5436.3      
1300      	516.8   	-9.79 	19   	26.6    	284     	5450.4      	5440.3      
1301      	516.5   	-9.82 	19   	26.7    	285     	5454.4      	5444.3      
1302      	516.2   	-9.85 	19   	26.8    	285     	5458.4      	5448.3      
1303      	516.0   	-9.88 	19   	26.9    	285     	5462.5      	5452.3      
1304      	515.7   	-9.91 	19   	27.0    	285     	5466.5      	5456.3      
1305      	515.4   	-9.94 	19   	27.1    	285     	5470.5      	5460.4      
1306      	515.1   	-9.97 	19   	27.3    	285     	5474.5      	5464.4      
1307      	514.9   	-10.00	19   	27.4    	285     	5478.6      	5468.4      
1308      	514.6   	-10.03	19   	27.6    	285     	5482.6      	5472.4      
1309      	514.3   	-10.06	19   	27.8    	285     	5486.6      	5476.4      
1310      	514.1   	-10.09	19   	28.0    	285     	5490.7      	5480.5      
1311      	513.8   	-10.12	19   	28.1    	284     	5494.7      	5484.5      
1312      	513.5   	-10.15	19   	28.3    	284     	5498.7      	5488.5      
1313      	513.3   	-10.18	19   	28.5    	284     	5502.7      	5492.5      
1314      	513.0   	-10.20	19   	28.7    	284     	5506.7      	5496.4      
1315      	512.7   	-10.22	19   	28.8    	284     	5510.7      	5500.4      
1316      	512.5   	-10.24	19   	29.0    	284     	5514.7      	5504.4      
1317      	512.2   	-10.26	19   	29.2    	284     	5518.7      	5508.4      
1318      	511.9   	-10.27	19   	29.3    	284     	5522.6      	5512.3      
1319      	511.7   	-10.29	19   	29.5    	284     	5526.6      	5516.3      
1320      	511.4   	-10.31	19   	29.7    	284     	5530.6      	5520.3      
1321      	511.2   	-10.33	19   	29.9    	283     	5534.6      	5524.3      
1322      	510.9   	-10.35	19   	30.0    	283     	5538.6      	5528.2      
1323      	510.6   	-10.37	19   	30.2    	283     	5542.6      	5532.2      
1324      	510.4   	-10.39	19   	30.4    	283     	5546.6      	5536.2      
1325      	510.1   	-10.40	19   	30.6    	283     	5550.5      	5540.2      
1326      	509.8   	-10.42	19   	30.7    	283     	5554.5      	5544.2      
1327      	509.6   	-10.44	19   	30.8    	283     	5558.5      	5548.1      
1328      	509.3   	-10.46	19   	30.9    	283     	5562.5      	5552.1      
1329      	509.0   	-10.48	19   	31.0    	282     	5566.5      	5556.1      
1330      	508.8   	-10.49	19   	31.1    	282     	5570.5      	5560.1      
1331      	508.5   	-10.50	19   	31.1    	282     	5574.5      	5564.0      
1332      	508.3   	-10.51	19   	31.2    	282     	5578.5      	5568.0      
1333      	508.0   	-10.52	19   	31.3    	281     	5582.4      	5572.0      
1334      	507.7   	-10.53	19   	31.4    	281     	5586.4      	5576.0      
1335      	507.5   	-10.54	19   	31.5    	281     	5590.4      	5579.9      
1336      	507.2   	-10.55	19   	31.5    	281     	5594.4      	5583.9      
1337      	506.9   	-10.56	19   	31.6    	281     	5598.4      	5587.9      
1338      	506.7   	-10.57	19   	31.7    	280     	5602.4      	5591.9      
1339      	506.4   	-10.58	19   	31.8    	280     	5606.4      	5595.8      
1340      	506.2   	-10.59	19   	31.9    	280     	5610.3      	5599.8      
1341      	505.9   	-10.60	19   	32.0    	280     	5614.3      	5603.8      
1342      	505.7   	-10.61	19   	32.1    	279     	5618.2      	5607.7      
1343      	505.4   	-10.62	19   	32.1    	279     	5622.0      	5611.4      
1344      	505.2   	-10.63	19   	32.2    	279     	5625.8      	5615.2      
1345      	504.9   	-10.65	19   	32.3    	279     	5629.5      	5618.9      
1346      	504.7   	-10.68	19   	32.4    	279     	5633.3      	5622.7      
1347      	504.4   	-10.71	19   	32.5    	279     	5637.0      	5626.4      
1348      	504.2   	-10.74	19   	32.6    	279     	5640.8      	5630.2      
1349      	503.9   	-10.77	19   	32.7    	279     	5644.6      	5633.9      
1350      	503.7   	-10.79	19   	32.8    	279     	5648.3      	5637.7      
1351      	503.4   	-10.82	19   	32.9    	279     	5652.1      	5641.4      
1352      	503.2   	-10.85	19   	33.0    	279     	5655.8      	5645.2      
1353      	502.9   	-10.88	19   	33.1    	279     	5659.6      	5648.9      
1354      	502.7   	-10.91	19   	33.1    	279     	5663.3      	5652.7      
1355      	502.4   	-10.93	19   	33.2    	279     	5667.1      	5656.4      
1356      	502.2   	-10.96	19   	33.3    	279     	5670.9      	5660.2      
1357      	502.0   	-10.99	19   	33.4    	279     	5674.6      	5663.9      
1358      	501.7   	-11.02	19   	33.5    	279     	5678.4      	5667.7      
1359      	501.5   	-11.05	19   	33.6    	279     	5682.1      	5671.4      
1360      	501.2   	-11.07	19   	33.7    	280     	5685.9      	5675.2      
1361      	501.0   	-11.10	19   	33.8    	280     	5689.7      	5678.9      
1362      	500.7   	-11.13	19   	33.9    	280     	5693.4      	5682.7      
1363      	500.5   	-11.15	19   	34.0    	280     	5697.2      	5686.4      
1364      	500.2   	-11.18	19   	34.1    	280     	5700.9      	5690.1      
1365      	500.0   	-11.21	19   	34.2    	280     	5704.7      	5693.9      
1366      	499.8   	-11.23	19   	34.2    	280     	5708.5      	5697.6      
1367      	499.5   	-11.26	19   	34.3    	280     	5712.2      	5701.4      
1368      	499.3   	-11.29	19   	34.4    	280     	5716.0      	5705.1      
1369      	499.0   	-11.31	19   	34.5    	280     	5719.7      	5708.9      
1370      	498.8   	-11.34	19   	34.6    	280     	5723.5      	5712.6      
1371      	498.5   	-11.37	19   	34.6    	281     	5727.2      	5716.4      
1372      	498.3   	-11.40	19   	34.7    	281     	5731.0      	5720.1      
1373      	498.0   	-11.42	19   	34.8    	281     	5734.8      	5723.9      
1374      	497.8   	-11.45	19   	34.9    	281     	5738.6      	5727.7      
1375      	497.6   	-11.48	19   	34.9    	281     	5742.4      	5731.5      
1376      	497.3   	-11.50	19   	35.0    	281     	5746.2      	5735.3      
1377      	497.1   	-11.52	19   	35.1    	282     	5750.0      	5739.1      
1378      	496.8   	-11.55	19   	35.2    	282     	5753.8      	5742.9      
1379      	496.6   	-11.57	19   	35.3    	282     	5757.6      	5746.7      
1380      	496.3   	-11.60	19   	35.3    	282     	5761.5      	5750.5      
1381      	496.1   	-11.62	19   	35.4    	282     	5765.3      	5754.3      
1382      	495.8   	-11.64	19   	35.5    	282     	5769.1      	5758.1      
1383      	495.6   	-11.67	19   	35.6    	283     	5772.9      	5761.9      
1384      	495.3   	-11.69	19   	35.6    	283     	5776.7      	5765.7      
1385      	495.1   	-11.71	19   	35.7    	283     	5780.5      	5769.5      
1386      	494.8   	-11.74	19   	35.8    	283     	5784.3      	5773.3      
1387      	494.6   	-11.76	19   	35.9    	283     	5788.1      	5777.1      
1388      	494.4   	-11.78	19   	36.0    	283     	5791.9      	5780.9      
1389      	494.1   	-11.81	19   	36.1    	283     	5795.7      	5784.7      
1390      	493.9   	-11.83	19   	36.2    	284     	5799.5      	5788.5      
1391      	493.6   	-11.86	19   	36.4    	284     	5803.3      	5792.3      
1392      	493.4   	-11.88	19   	36.5    	284     	5807.1      	5796.1      
1393      	493.1   	-11.89	19   	36.7    	284     	5811.0      	5799.9      
1394      	492.9   	-11.91	19   	36.8    	284     	5814.8      	5803.7      
1395      	492.6   	-11.93	19   	36.9    	284     	5818.6      	5807.5      
1396      	492.4   	-11.95	19   	37.1    	284     	5822.4      	5811.3      
1397      	492.1   	-11.96	19   	37.2    	285     	5826.2      	5815.1      
1398      	491.9   	-11.98	19   	37.4    	285     	5830.0      	5818.9      
1399      	491.7   	-12.00	19   	37.5    	285     	5833.8      	5822.6      
1400      	491.4   	-12.01	19   	37.6    	285     	5837.6      	5826.4      
1401      	491.2   	-12.03	19   	37.8    	285     	5841.4      	5830.2      
1402      	490.9   	-12.05	19   	37.9    	285     	5845.2      	5834.0      
1403      	490.7   	-12.07	19   	38.1    	285     	5849.0      	5837.8      
1404      	490.5   	-12.08	18   	38.2    	286     	5852.7      	5841.5      
1405      	490.2   	-12.10	18   	38.4    	286     	5856.4      	5845.2      
1406      	490.0   	-12.12	18   	38.5    	286     	5860.1      	5848.9      
1407      	489.7   	-12.14	18   	38.6    	286     	5863.9      	5852.6      
1408      	489.5   	-12.15	18   	38.8    	286     	5867.6      	5856.3      
1409      	489.3   	-12.18	18   	38.9    	286     	5871.3      	5860.1      
1410      	489.0   	-12.20	18   	39.0    	286     	5875.1      	5863.8      
1411      	488.8   	-12.22	18   	39.0    	286     	5878.8      	5867.5      
1412      	488.5   	-12.25	18   	39.1    	286     	5882.5      	5871.2      
1413      	488.3   	-12.27	18   	39.2    	286     	5886.2      	5874.9      
1414      	488.1   	-12.29	18   	39.3    	286     	5890.0      	5878.7      
1415      	487.8   	-12.32	18   	39.4    	286     	5893.7      	5882.4      
1416      	487.6   	-12.34	18   	39.4    	286     	5897.4      	5886.1      
1417      	487.4   	-12.36	18   	39.5    	286     	5901.2      	5889.8      
1418      	487.1   	-12.39	18   	39.6    	286     	5904.9      	5893.5      
1419      	486.9   	-12.41	18   	39.7    	286     	5908.6      	5897.3      
1420      	486.6   	-12.43	18   	39.8    	286     	5912.4      	5901.0      
1421      	486.4   	-12.46	18   	39.8    	286     	5916.1      	5904.7      
1422      	486.2   	-12.48	18   	39.9    	286     	5919.8      	5908.4      
1423      	485.9   	-12.50	18   	40.0    	287     	5923.5      	5912.1      
1424      	485.7   	-12.53	18   	40.1    	287     	5927.3      	5915.9      
1425      	485.5   	-12.55	18   	40.2    	287     	5931.0      	5919.6      
1426      	485.2   	-12.58	18   	40.2    	287     	5934.7      	5923.3      
1427      	485.0   	-12.61	18   	40.3    	287     	5938.5      	5927.0      
1428      	484.8   	-12.64	18   	40.4    	287     	5942.2      	5930.7      
1429      	484.5   	-12.67	18   	40.5    	287     	5945.9      	5934.4      
1430      	484.3   	-12.69	18   	40.6    	287     	5949.7      	5938.2      
1431      	484.1   	-12.72	18   	40.6    	287     	5953.4      	5941.9      
1432      	483.8   	-12.75	18   	40.7    	287     	5957.1      	5945.6      
1433      	483.6   	-12.78	18   	40.8    	287     	5960.6      	5949.1      
1434      	483.4   	-12.80	18   	40.8    	287     	5964.2      	5952.7      
1435      	483.1   	-12.83	18   	40.9    	287     	5967.7      	5956.2      
1436      	482.9   	-12.86	18   	41.0    	287     	5971.3      	5959.7      
1437      	482.7   	-12.89	18   	41.1    	287     	5974.8      	5963.3      
1438      	482.5   	-12.92	18   	41.1    	287     	5978.4      	5966.8      
1439      	482.2   	-12.94	18   	41.2    	287     	5981.9      	5970.3      
1440      	482.0   	-12.97	18   	41.3    	287     	5985.5      	5973.9      
1441      	481.8   	-13.00	18   	41.4    	287     	5989.0      	5977.4      
1442      	481.6   	-13.03	18   	41.4    	287     	5992.6      	5980.9      
1443      	481.3   	-13.06	18   	41.5    	287     	5996.1      	5984.5      
1444      	481.1   	-13.09	18   	41.6    	287     	5999.6      	5988.0      
1445      	480.9   	-13.12	18   	41.6    	287     	6003.2      	5991.6      
1446      	480.7   	-13.15	19   	41.7    	287     	6006.7      	5995.1      
1447      	480.5   	-13.18	19   	41.8    	287     	6010.3      	5998.6      
1448      	480.2   	-13.21	19   	41.9    	287     	6013.8      	6002.2      
1449      	480.0   	-13.24	19   	41.9    	287     	6017.4      	6005.7      
1450      	479.8   	-13.27	19   	42.0    	287     	6020.9      	6009.2      
1451      	479.6   	-13.31	19   	42.0    	287     	6024.5      	6012.8      
1452      	479.3   	-13.34	19   	42.0    	287     	6028.0      	6016.3      
1453      	479.1   	-13.37	19   	42.1    	287     	6031.6      	6019.8      
1454      	478.9   	-13.40	19   	42.1    	287     	6035.1      	6023.4      
1455      	478.7   	-13.43	19   	42.1    	287     	6038.6      	6026.9      
1456      	478.4   	-13.46	19   	42.2    	287     	6042.2      	6030.4      
1457      	478.2   	-13.48	19   	42.2    	287     	6045.7      	6034.0      
1458      	478.0   	-13.51	19   	42.2    	287     	6049.3      	6037.5      
1459      	477.8   	-13.54	19   	42.2    	287     	6052.8      	6041.0      
1460      	477.6   	-13.57	19   	42.3    	287     	6056.4      	6044.6      
1461      	477.3   	-13.59	19   	42.3    	288     	6059.9      	6048.1      
1462      	477.1   	-13.62	19   	42.3    	288     	6063.5      	6051.6      
1463      	476.9   	-13.65	19   	42.4    	288     	6066.9      	6055.1      
1464      	476.7   	-13.68	19   	42.4    	288     	6070.3      	6058.4      
1465      	476.5   	-13.70	19   	42.4    	288     	6073.7      	6061.8      
1466      	476.3   	-13.73	19   	42.5    	288     	6077.0      	6065.2      
1467      	476.1   	-13.76	19   	42.5    	288     	6080.4      	6068.5      
1468      	475.8   	-13.79	19   	42.5    	288     	6083.8      	6071.9      
1469      	475.6   	-13.81	19   	42.5    	288     	6087.1      	6075.3      
1470      	475.4   	-13.84	19   	42.6    	288     	6090.5      	6078.6      
1471      	475.2   	-13.87	19   	42.6    	288     	6093.9      	6082.0      
1472      	475.0   	-13.90	19   	42.6    	288     	6097.3      	6085.4      
1473      	474.8   	-13.92	19   	42.6    	288     	6100.6      	6088.7      
1474      	474.6   	-13.95	19   	42.6    	288     	6104.0      	6092.1      
1475      	474.4   	-13.97	19   	42.6    	288     	6107.4      	6095.4      
1476      	474.2   	-14.00	19   	42.6    	288     	6110.8      	6098.8      
1477      	473.9   	-14.02	19   	42.5    	288     	6114.1      	6102.2      
1478      	473.7   	-14.05	19   	42.5    	288     	6117.5      	6105.5      
1479      	473.5   	-14.07	19   	42.5    	288     	6120.9      	6108.9      
1480      	473.3   	-14.10	19   	42.5    	288     	6124.2      	6112.3      
1481      	473.1   	-14.12	19   	42.5    	289     	6127.6      	6115.6      
1482      	472.9   	-14.15	19   	42.5    	289     	6131.0      	6119.0      
1483      	472.7   	-14.18	19   	42.5    	289     	6134.4      	6122.3      
1484      	472.5   	-14.20	19   	42.5    	289     	6137.7      	6125.7      
1485      	472.3   	-14.23	19   	42.5    	289     	6141.1      	6129.1      
1486      	472.1   	-14.25	18   	42.5    	289     	6144.5      	6132.4      
1487      	471.9   	-14.28	18   	42.5    	289     	6147.9      	6135.8      
1488      	471.6   	-14.30	18   	42.5    	289     	6151.2      	6139.2      
1489      	471.4   	-14.33	18   	42.5    	289     	6154.6      	6142.5      
1490      	471.2   	-14.35	18   	42.5    	289     	6158.0      	6145.9      
1491      	471.0   	-14.38	18   	42.5    	289     	6161.3      	6149.2      
1492      	470.8   	-14.40	18   	42.5    	289     	6164.7      	6152.6      
1493      	470.6   	-14.42	18   	42.6    	289     	6168.1      	6156.0      
1494      	470.4   	-14.45	18   	42.7    	289     	6171.4      	6159.3      
1495      	470.2   	-14.47	18   	42.7    	289     	6174.7      	6162.6      
1496      	470.0   	-14.50	18   	42.8    	289     	6178.0      	6165.8      
1497      	469.8   	-14.52	18   	42.9    	289     	6181.3      	6169.1      
1498      	469.6   	-14.54	18   	42.9    	289     	6184.6      	6172.4      
1499      	469.4   	-14.57	18   	43.0    	289     	6187.9      	6175.7      
1500      	469.2   	-14.59	17   	43.1    	289     	6191.2      	6179.0      
1501      	469.0   	-14.62	17   	43.2    	289     	6194.5      	6182.3      
1502      	468.8   	-14.64	17   	43.2    	289     	6197.8      	6185.6      
1503      	468.6   	-14.66	17   	43.3    	289     	6201.1      	6188.9      
1504      	468.4   	-14.69	17   	43.4    	289     	6204.4      	6192.2      
1505      	468.1   	-14.71	17   	43.4    	289     	6207.7      	6195.5      
1506      	467.9   	-14.74	17   	43.5    	289     	6211.0      	6198.8      
1507      	467.7   	-14.77	17   	43.6    	289     	6214.3      	6202.1      
1508      	467.5   	-14.80	17   	43.6    	289     	6217.6      	6205.4      
1509      	467.3   	-14.83	17   	43.7    	289     	6220.9      	6208.7      
1510      	467.1   	-14.86	17   	43.8    	289     	6224.2      	6212.0      
1511      	466.9   	-14.89	17   	43.8    	289     	6227.5      	6215.2      
1512      	466.7   	-14.91	17   	43.9    	289     	6230.8      	6218.5      
1513      	466.5   	-14.94	17   	44.1    	289     	6234.1      	6221.8      
1514      	466.3   	-14.97	17   	44.2    	289     	6237.5      	6225.1      
1515      	466.1   	-15.00	17   	44.4    	288     	6240.8      	6228.4      
1516      	465.9   	-15.03	17   	44.5    	288     	6244.1      	6231.7      
1517      	465.7   	-15.06	17   	44.7    	288     	6247.4      	6235.0      
1518      	465.5   	-15.09	17   	44.8    	288     	6250.7      	6238.3      
1519      	465.3   	-15.12	17   	45.0    	288     	6254.0      	6241.6      
1520      	465.1   	-15.14	17   	45.1    	288     	6257.3      	6244.9      
1521      	464.9   	-15.17	17   	45.3    	288     	6260.6      	6248.2      
1522      	464.7   	-15.19	17   	45.4    	288     	6263.9      	6251.5      
1523      	464.5   	-15.21	17   	45.6    	288     	6267.1      	6254.7      
1524      	464.3   	-15.23	17   	45.7    	287     	6270.3      	6257.9      
1525      	464.1   	-15.25	17   	45.9    	287     	6273.5      	6261.1      
1526      	463.9   	-15.27	17   	46.0    	287     	6276.8      	6264.3      
1527      	463.7   	-15.29	17   	46.2    	287     	6280.0      	6267.5      
1528      	463.5   	-15.31	17   	46.3    	287     	6283.2      	6270.7      
1529      	463.3   	-15.33	17   	46.5    	287     	6286.4      	6273.9      
1530      	463.1   	-15.35	17   	46.6    	287     	6289.6      	6277.1      
1531      	462.9   	-15.37	17   	46.8    	287     	6292.8      	6280.3      
1532      	462.7   	-15.39	17   	46.9    	287     	6296.0      	6283.5      
1533      	462.5   	-15.41	17   	46.9    	287     	6299.2      	6286.7      
1534      	462.3   	-15.43	17   	47.0    	286     	6302.4      	6289.9      
1535      	462.1   	-15.45	17   	47.0    	286     	6305.6      	6293.1      
1536      	461.9   	-15.47	17   	47.1    	286     	6308.8      	6296.3      
1537      	461.7   	-15.48	17   	47.2    	286     	6312.0      	6299.5      
1538      	461.6   	-15.50	17   	47.2    	286     	6315.2      	6302.7      
1539      	461.4   	-15.51	17   	47.3    	286     	6318.4      	6305.9      
1540      	461.2   	-15.52	17   	47.3    	286     	6321.6      	6309.1      
1541      	461.0   	-15.53	17   	47.4    	286     	6324.8      	6312.3      
1542      	460.8   	-15.55	17   	47.4    	286     	6328.1      	6315.5      
1543      	460.6   	-15.56	17   	47.5    	286     	6331.3      	6318.7      
1544      	460.4   	-15.57	17   	47.5    	286     	6334.5      	6321.9      
1545      	460.2   	-15.59	17   	47.6    	285     	6337.7      	6325.1      
1546      	460.0   	-15.60	17   	47.6    	285     	6340.9      	6328.3      
1547      	459.8   	-15.61	17   	47.7    	285     	6344.1      	6331.5      
1548      	459.6   	-15.63	17   	47.7    	285     	6347.3      	6334.6      
1549      	459.4   	-15.64	17   	47.8    	285     	6350.5      	6337.8      
1550      	459.2   	-15.65	17   	47.8    	285     	6353.7      	6341.0      
1551      	459.0   	-15.66	17   	47.9    	285     	6356.9      	6344.2      
1552      	458.8   	-15.68	17   	47.9    	285     	6360.1      	6347.4      
1553      	458.6   	-15.70	17   	47.9    	285     	6363.3      	6350.6      
1554      	458.4   	-15.72	17   	47.9    	285     	6366.5      	6353.7      
1555      	458.2   	-15.74	17   	47.8    	285     	6369.6      	6356.9      
1556      	458.1   	-15.75	17   	47.8    	285     	6372.7      	6360.0      
1557      	457.9   	-15.77	17   	47.8    	284     	6375.8      	6363.1      
1558      	457.7   	-15.79	17   	47.7    	284     	6379.0      	6366.2      
1559      	457.5   	-15.81	17   	47.7    	284     	6382.1      	6369.3      
1560      	457.3   	-15.83	17   	47.7    	284     	6385.2      	6372.5      
1561      	457.1   	-15.85	17   	47.7    	284     	6388.3      	6375.6      
1562      	456.9   	-15.86	17   	47.6    	284     	6391.5      	6378.7      
1563      	456.7   	-15.88	17   	47.6    	284     	6394.6      	6381.8      
1564      	456.5   	-15.90	17   	47.6    	284     	6397.7      	6384.9      
1565      	456.4   	-15.92	17   	47.5    	284     	6400.9      	6388.1      
1566      	456.2   	-15.94	17   	47.5    	284     	6404.0      	6391.2      
1567      	456.0   	-15.96	17   	47.5    	284     	6407.1      	6394.3      
1568      	455.8   	-15.98	16   	47.5    	284     	6410.2      	6397.4      
1569      	455.6   	-16.00	16   	47.4    	284     	6413.4      	6400.5      
1570      	455.4   	-16.03	16   	47.4    	284     	6416.5      	6403.6      
1571      	455.2   	-16.05	16   	47.4    	283     	6419.6      	6406.8      
1572      	455.0   	-16.08	16   	47.3    	283     	6422.8      	6409.9      
1573      	454.8   	-16.10	16   	47.3    	283     	6425.9      	6413.0      
1574      	454.7   	-16.12	16   	47.3    	283     	6429.0      	6416.1      
1575      	454.5   	-16.15	16   	47.3    	283     	6432.1      	6419.2      
1576      	454.3   	-16.17	16   	47.3    	283     	6435.3      	6422.4      
1577      	454.1   	-16.20	16   	47.2    	283     	6438.4      	6425.5      
1578      	453.9   	-16.22	16   	47.2    	283     	6441.5      	6428.6      
1579      	453.7   	-16.24	16   	47.2    	283     	6444.7      	6431.7      
1580      	453.5   	-16.27	16   	47.2    	283     	6447.8      	6434.8      
1581      	453.3   	-16.29	16   	47.1    	283     	6450.9      	6437.9      
1582      	453.1   	-16.32	16   	47.1    	283     	6454.0      	6441.1      
1583      	453.0   	-16.34	16   	47.1    	283     	6457.2      	6444.2      
1584      	452.8   	-16.37	16   	47.1    	283     	6460.4      	6447.4      
1585      	452.6   	-16.40	16   	47.1    	283     	6463.6      	6450.6      
1586      	452.4   	-16.43	16   	47.0    	283     	6466.8      	6453.8      
1587      	452.2   	-16.46	16   	47.0    	283     	6470.0      	6457.0      
1588      	452.0   	-16.49	16   	47.0    	283     	6473.2      	6460.2      
1589      	451.8   	-16.52	16   	47.0    	283     	6476.4      	6463.3      
1590      	451.6   	-16.54	16   	47.0    	283     	6479.6      	6466.5      
1591      	451.4   	-16.57	16   	46.9    	283     	6482.8      	6469.7      
1592      	451.2   	-16.60	16   	46.9    	283     	6486.0      	6472.9      
1593      	451.0   	-16.63	16   	46.9    	283     	6489.2      	6476.1      
1594      	450.8   	-16.66	16   	46.9    	283     	6492.4      	6479.3      
1595      	450.7   	-16.69	16   	46.9    	283     	6495.6      	6482.5      
1596      	450.5   	-16.72	15   	46.8    	283     	6498.8      	6485.7      
1597      	450.3   	-16.75	15   	46.8    	283     	6502.0      	6488.9      
1598      	450.1   	-16.78	15   	46.8    	283     	6505.2      	6492.1      
1599      	449.9   	-16.81	15   	46.8    	283     	6508.4      	6495.3      
1600      	449.7   	-16.83	15   	46.8    	283     	6511.6      	6498.5      
1601      	449.5   	-16.86	15   	46.8    	283     	6514.8      	6501.7      
1602      	449.3   	-16.88	15   	46.8    	283     	6518.0      	6504.8      
1603      	449.1   	-16.91	15   	46.7    	283     	6521.2      	6508.0      
1604      	448.9   	-16.93	15   	46.7    	283     	6524.4      	6511.2      
1605      	448.7   	-16.96	15   	46.7    	283     	6527.6      	6514.4      
1606      	448.6   	-16.98	15   	46.7    	283     	6530.8      	6517.6      
1607      	448.4   	-17.01	15   	46.7    	283     	6534.0      	6520.8      
1608      	448.2   	-17.03	15   	46.7    	283     	6537.2      	6524.0      
1609      	448.0   	-17.06	15   	46.7    	282     	6540.4      	6527.2      
1610      	447.8   	-17.08	15   	46.6    	282     	6543.6      	6530.4      
1611      	447.6   	-17.10	15   	46.6    	282     	6546.8      	6533.6      
1612      	447.4   	-17.13	15   	46.6    	282     	6550.0      	6536.8      
1613      	447.2   	-17.15	15   	46.6    	282     	6553.2      	6540.0      
1614      	447.0   	-17.18	15   	46.6    	282     	6556.5      	6543.2      
1615      	446.8   	-17.20	15   	46.6    	282     	6559.7      	6546.4      
1616      	446.6   	-17.23	14   	46.7    	282     	6562.9      	6549.6      
1617      	446.5   	-17.25	14   	46.7    	282     	6566.1      	6552.8      
1618      	446.3   	-17.27	14   	46.7    	282     	6569.3      	6556.0      
1619      	446.1   	-17.30	14   	46.7    	282     	6572.6      	6559.2      
1620      	445.9   	-17.32	14   	46.7    	282     	6575.8      	6562.4      
1621      	445.7   	-17.34	14   	46.8    	282     	6579.0      	6565.6      
1622      	445.5   	-17.36	14   	46.8    	282     	6582.2      	6568.9      
1623      	445.3   	-17.39	14   	46.8    	282     	6585.4      	6572.1      
1624      	445.1   	-17.41	14   	46.8    	282     	6588.7      	6575.3      
1625      	444.9   	-17.43	14   	46.9    	282     	6591.9      	6578.5      
1626      	444.7   	-17.45	14   	46.9    	282     	6595.1      	6581.7      
1627      	444.5   	-17.48	14   	46.9    	282     	6598.3      	6584.9      
1628      	444.4   	-17.50	14   	46.9    	282     	6601.5      	6588.1      
1629      	444.2   	-17.52	14   	46.9    	282     	6604.8      	6591.3      
1630      	444.0   	-17.55	14   	47.0    	282     	6608.0      	6594.5      
1631      	443.8   	-17.57	14   	47.0    	282     	6611.2      	6597.8      
1632      	443.6   	-17.59	14   	47.0    	282     	6614.4      	6601.0      
1633      	443.4   	-17.62	14   	47.0    	282     	6617.6      	6604.2      
1634      	443.2   	-17.65	14   	47.1    	281     	6620.9      	6607.4      
1635      	443.0   	-17.67	14   	47.1    	281     	6624.1      	6610.6      
1636      	442.8   	-17.70	14   	47.1    	281     	6627.3      	6613.8      
1637      	442.6   	-17.73	14   	47.1    	281     	6630.5      	6617.0      
